JacksMask,Aces,Tens,AttachedTens,TenKingSmall,WinProb
1,0,1,0,0,0.0000
5,0,1,0,0,0.0000
0,1,2,1,1,0.0000
8,2,2,1,0,0.0200
9,1,2,1,1,0.2500
5,1,2,0,0,0.0300
1,1,0,0,0,0.0000
12,0,2,0,0,0.0000
1,0,1,0,0,0.0000
0,3,2,1,0,0.0600
0,1,2,1,1,0.0000
1,1,2,1,1,0.0000
4,1,2,0,0,0.0000
4,0,1,0,0,0.0000
15,2,1,0,0,0.1200
9,1,3,1,1,0.2400
6,3,1,0,0,0.3300
1,1,2,0,1,0.0000
0,0,1,0,0,0.0000
1,1,1,0,0,0.0000
2,1,2,1,1,0.0000
2,3,2,2,1,0.2000
4,1,2,1,0,0.0000
8,0,1,0,0,0.0000
8,0,2,0,1,0.0000
0,1,1,1,0,0.0000
0,2,1,0,0,0.0000
0,3,1,0,0,0.0200
0,2,2,1,1,0.0000
1,2,1,0,1,0.0000
10,2,1,0,0,0.2100
3,1,1,1,1,0.0300
0,2,1,0,0,0.0000
3,2,1,1,0,0.0300
8,2,1,0,0,0.0200
1,2,0,0,0,0.0000
0,2,2,0,0,0.0000
10,2,0,0,0,0.1400
4,0,1,0,0,0.0000
0,2,0,0,0,0.0000
0,1,3,1,0,0.0000
0,2,2,1,1,0.0000
0,2,1,1,0,0.0000
2,1,2,0,1,0.0000
6,1,2,1,1,0.0400
11,1,1,0,1,0.1900
8,0,0,0,0,0.0000
6,2,3,1,0,0.2400
8,1,0,0,0,0.0000
2,1,1,0,1,0.0000
10,1,1,0,0,0.0000
5,1,1,1,0,0.0900
0,2,1,0,0,0.0000
12,0,2,0,0,0.0000
8,1,2,0,0,0.0000
5,1,2,1,0,0.0100
8,0,1,0,0,0.0000
0,2,1,1,0,0.0000
0,1,1,0,1,0.0000
1,2,0,0,0,0.0000
2,1,1,0,1,0.0000
9,0,1,0,0,0.0000
0,1,2,0,0,0.0000
2,1,2,0,1,0.0000
7,1,1,0,0,0.0000
0,2,2,1,0,0.0000
2,1,2,1,0,0.0000
2,1,0,0,0,0.0000
2,1,1,1,0,0.0000
0,3,3,2,0,0.0200
15,2,1,0,0,0.3400
5,1,0,0,0,0.0000
10,1,1,0,0,0.0200
0,2,1,1,1,0.0000
2,1,0,0,0,0.0000
1,1,0,0,0,0.0000
2,1,1,0,1,0.0000
2,1,1,0,1,0.0000
1,1,1,0,0,0.0000
4,0,1,0,0,0.0000
10,1,2,1,0,0.0000
8,1,1,0,0,0.0000
12,2,1,0,0,0.0700
0,2,1,1,0,0.0000
12,1,3,1,0,0.0100
2,1,0,0,0,0.0000
5,0,1,0,0,0.0000
5,1,1,0,0,0.0000
2,1,3,1,1,0.0000
8,0,2,0,0,0.0000
6,0,2,0,1,0.0100
8,1,1,0,0,0.0000
0,1,2,0,0,0.0000
9,2,1,0,0,0.0000
8,0,1,0,1,0.0000
3,1,1,0,0,0.0000
5,2,2,2,0,0.8500
3,1,2,0,0,0.0100
5,2,1,1,0,0.0200
6,0,0,0,0,0.0000
0,3,1,1,1,0.0000
1,1,1,0,1,0.0000
0,0,2,0,1,0.0000
4,1,1,0,0,0.0000
14,1,2,1,0,0.0900
11,0,1,0,0,0.0000
0,2,1,0,0,0.0000
4,0,0,0,0,0.0000
8,1,2,1,0,0.0000
2,0,1,0,0,0.0000
7,2,0,0,0,0.0100
2,0,2,0,0,0.0000
3,0,0,0,0,0.0000
4,1,3,1,1,0.0000
2,2,1,0,0,0.0000
8,1,1,1,1,0.0000
0,2,1,0,0,0.0000
9,1,2,0,0,0.0000
1,2,1,0,0,0.0000
4,1,1,0,0,0.0000
2,3,0,0,0,0.0000
2,2,4,2,0,0.1700
4,1,1,0,0,0.0000
12,1,1,0,0,0.0000
0,1,2,0,1,0.0000
4,0,1,0,0,0.0000
5,1,1,1,0,0.0100
3,1,2,1,0,0.0000
8,2,1,0,0,0.0000
1,1,0,0,0,0.0000
11,2,1,1,0,0.6100
0,2,1,0,1,0.0000
1,0,1,0,1,0.0000
1,1,1,1,0,0.0000
8,1,1,0,0,0.0000
0,1,0,0,0,0.0000
0,1,0,0,0,0.0000
2,3,0,0,0,0.0300
4,1,0,0,0,0.0000
0,1,1,0,1,0.0000
0,1,2,1,1,0.0000
12,0,0,0,0,0.0000
10,2,1,1,0,0.5600
9,2,0,0,0,0.2300
9,0,4,0,0,0.0000
3,0,2,0,0,0.0000
12,1,0,0,0,0.0000
7,0,1,0,1,0.0000
1,2,2,1,1,0.0000
0,2,1,0,0,0.0000
4,3,1,1,1,0.1100
1,1,1,0,0,0.0000
7,0,2,0,0,0.0000
12,2,1,0,0,0.1900
0,2,1,0,0,0.0000
0,2,0,0,0,0.0000
3,1,2,1,0,0.0000
13,0,2,0,0,0.0000
9,1,0,0,0,0.0000
3,1,1,0,0,0.0000
8,2,1,0,0,0.0200
1,2,2,1,0,0.0100
8,0,1,0,0,0.0000
4,1,2,0,0,0.0000
2,1,1,0,0,0.0000
2,0,2,0,1,0.0000
2,1,1,0,1,0.0000
2,1,2,0,1,0.0000
2,0,0,0,0,0.0000
1,1,2,0,1,0.0000
8,2,1,1,0,0.0300
8,1,0,0,0,0.0000
8,2,1,0,0,0.0100
9,3,0,0,0,0.7500
11,0,1,0,0,0.0000
2,3,1,1,0,0.0700
0,1,2,1,0,0.0000
4,4,0,0,0,0.3800
0,1,2,1,1,0.0000
6,2,1,1,0,0.3200
0,1,0,0,0,0.0000
6,2,0,0,0,0.0000
1,0,2,0,0,0.0000
3,1,0,0,0,0.0000
1,1,1,0,0,0.0000
0,2,3,1,2,0.0000
13,1,1,1,0,0.5900
0,1,1,0,0,0.0000
1,1,1,1,0,0.0000
2,1,3,1,0,0.0000
0,1,1,0,1,0.0000
13,1,1,0,0,0.0000
0,0,3,0,1,0.0000
4,1,1,0,1,0.0000
8,1,2,1,0,0.0000
1,1,3,1,0,0.0000
10,0,0,0,0,0.0000
4,1,1,0,1,0.0000
13,2,1,1,0,0.1800
0,3,0,0,0,0.0000
0,1,0,0,0,0.0000
2,1,2,1,0,0.0000
10,1,1,0,0,0.0000
8,2,0,0,0,0.0000
3,0,3,0,0,0.0000
4,1,0,0,0,0.0000
6,0,0,0,0,0.0000
4,2,1,0,0,0.0000
4,2,2,1,0,0.0000
9,1,2,0,0,0.0000
8,1,1,0,0,0.0000
9,1,1,1,0,0.0000
5,2,1,0,0,0.0000
2,2,0,0,0,0.0000
7,1,1,0,0,0.0100
0,1,1,0,1,0.0000
5,3,0,0,0,0.0100
2,3,1,0,0,0.0300
0,0,3,0,1,0.0000
3,0,2,0,0,0.0000
0,1,2,0,0,0.0000
0,1,1,0,1,0.0000
0,0,1,0,0,0.0000
6,1,2,0,0,0.0100
0,0,2,0,1,0.0000
3,2,2,1,0,0.3800
3,1,1,1,1,0.0200
6,3,1,0,0,0.2900
4,2,1,1,1,0.0000
9,0,2,0,0,0.0000
9,0,1,0,0,0.0000
0,1,1,0,0,0.0000
8,2,1,0,0,0.0000
0,1,3,1,1,0.0000
0,1,2,0,0,0.0000
10,1,1,0,0,0.0200
10,1,1,1,0,0.0000
9,0,1,0,0,0.0000
9,0,1,0,0,0.0000
2,2,1,0,0,0.0000
2,1,1,0,0,0.0000
6,1,2,0,0,0.0000
1,1,1,0,0,0.0000
2,0,2,0,0,0.0000
2,3,0,0,0,0.0000
0,0,2,0,0,0.0000
13,1,2,1,0,0.7200
0,4,2,2,0,0.5800
11,1,2,0,1,0.3800
5,0,0,0,0,0.0000
2,0,2,0,0,0.0000
4,0,1,0,0,0.0000
6,1,0,0,0,0.0000
14,2,1,0,1,0.6600
1,0,2,0,0,0.0000
3,1,0,0,0,0.0000
2,1,2,1,0,0.0000
7,1,1,1,0,0.0000
1,1,1,0,0,0.0000
1,1,1,0,0,0.0000
2,0,0,0,0,0.0000
0,1,3,0,1,0.0000
2,1,2,0,0,0.0000
13,0,0,0,0,0.0000
3,0,0,0,0,0.0000
1,0,1,0,0,0.0000
0,1,1,0,1,0.0000
9,0,2,0,0,0.0000
1,2,2,1,0,0.0000
10,0,2,0,0,0.0000
0,1,3,0,0,0.0000
14,1,2,1,0,0.6800
3,1,0,0,0,0.0000
0,1,1,0,1,0.0000
12,1,3,1,0,0.0300
1,0,2,0,0,0.0000
0,1,3,1,0,0.0000
10,1,2,1,0,0.0100
0,3,3,2,0,0.2000
8,2,0,0,0,0.0000
5,2,2,1,0,0.3200
0,2,1,0,0,0.0000
0,0,4,0,0,0.0000
2,0,1,0,0,0.0000
0,1,1,1,1,0.0000
7,1,3,1,0,0.1300
4,2,1,1,0,0.0000
3,3,1,1,0,0.3100
10,1,0,0,0,0.1300
13,1,0,0,0,0.0000
8,0,1,0,1,0.0000
8,2,1,1,0,0.0200
3,0,2,0,0,0.0000
5,2,0,0,0,0.0100
4,1,1,0,0,0.0000
8,1,1,1,0,0.0000
8,1,3,1,1,0.0100
0,2,2,1,0,0.0000
1,3,1,1,0,0.0800
10,2,2,1,0,0.5700
9,1,1,0,0,0.0000
8,1,2,0,1,0.0100
12,0,3,0,0,0.0000
5,1,1,0,0,0.0000
4,1,1,0,0,0.0000
0,1,3,0,0,0.0000
1,1,0,0,0,0.0000
6,1,1,0,0,0.0000
10,1,1,0,0,0.2100
14,1,0,0,0,0.0300
0,1,0,0,0,0.0000
0,2,2,1,1,0.0000
2,1,3,1,1,0.0000
4,2,1,0,0,0.0000
8,1,1,1,0,0.0000
8,1,2,0,0,0.0000
5,1,0,0,0,0.0000
8,3,0,0,0,0.0400
8,2,2,1,1,0.0500
1,0,1,0,0,0.0000
0,0,1,0,0,0.0000
12,1,3,0,0,0.0100
0,0,3,0,0,0.0000
12,1,2,1,0,0.0000
7,1,1,0,0,0.0100
4,1,3,0,0,0.0000
5,3,2,2,0,0.9900
14,0,1,0,0,0.0000
8,2,1,0,0,0.0000
0,1,2,0,0,0.0000
8,2,0,0,0,0.0900
0,1,2,1,1,0.0000
1,1,2,0,1,0.0000
2,2,1,1,0,0.0000
5,2,0,0,0,0.0000
12,1,1,0,0,0.0000
0,2,1,0,1,0.0000
0,4,1,1,0,0.0700
0,3,2,1,0,0.0200
0,1,1,0,0,0.0000
1,1,2,0,0,0.0000
1,2,1,0,0,0.0000
2,1,2,1,0,0.0000
8,0,3,0,1,0.0000
2,1,1,0,0,0.0000
13,2,2,1,0,0.9400
0,0,1,0,1,0.0000
4,1,0,0,0,0.0000
4,2,1,1,0,0.0100
9,2,1,0,0,0.0400
4,1,2,0,1,0.0000
4,3,2,2,0,0.3000
6,1,1,0,0,0.0000
4,1,1,1,0,0.0000
6,2,1,0,0,0.0100
6,0,2,0,1,0.0000
2,3,0,0,0,0.0100
0,1,4,1,1,0.0000
2,2,1,1,0,0.0100
1,1,1,1,1,0.0000
0,1,2,0,0,0.0000
8,1,0,0,0,0.0000
0,2,0,0,0,0.0000
10,0,0,0,0,0.0000
4,3,0,0,0,0.0000
0,1,2,1,0,0.0000
1,0,0,0,0,0.0000
0,3,3,2,0,0.1200
6,3,1,1,0,0.9000
5,2,2,1,0,0.2600
8,1,3,0,1,0.0000
1,2,0,0,0,0.0000
8,1,1,0,0,0.0000
4,1,2,1,0,0.0000
0,2,0,0,0,0.0000
0,0,1,0,1,0.0000
1,2,1,0,0,0.0000
4,2,0,0,0,0.0000
5,0,1,0,0,0.0000
0,2,2,1,0,0.0100
0,2,1,1,1,0.0000
0,0,2,0,0,0.0000
14,0,1,0,0,0.0100
0,1,1,0,1,0.0000
1,2,2,1,0,0.0000
0,2,1,1,0,0.0000
1,1,3,1,1,0.0000
4,3,1,0,0,0.0000
0,1,2,0,1,0.0000
10,1,0,0,0,0.0000
11,0,0,0,0,0.0000
9,1,0,0,0,0.0000
5,2,0,0,0,0.0100
1,1,2,0,1,0.0000
6,1,1,0,0,0.0000
5,1,1,0,0,0.0000
2,2,1,0,0,0.0000
1,2,2,1,0,0.0100
0,2,1,0,0,0.0000
4,1,2,1,1,0.0000
12,2,2,1,1,0.8900
4,1,1,0,0,0.0000
5,1,0,0,0,0.0000
13,0,0,0,0,0.0000
8,3,1,1,0,0.2600
1,1,2,0,0,0.0000
1,2,2,1,0,0.0000
2,2,1,1,0,0.0000
14,1,2,1,0,0.6600
1,3,1,1,0,0.0500
2,2,2,1,0,0.0100
7,0,3,0,0,0.0000
1,1,3,1,1,0.0000
4,1,2,0,0,0.0000
4,0,2,0,0,0.0000
4,0,1,0,1,0.0000
1,2,1,1,0,0.0000
6,1,0,0,0,0.0100
9,2,0,0,0,0.1200
4,0,3,0,1,0.0000
1,2,2,1,1,0.0000
8,2,0,0,0,0.0000
6,1,1,0,0,0.0000
0,0,2,0,0,0.0000
10,1,1,1,1,0.0300
10,1,1,0,0,0.0000
7,2,2,0,1,0.6600
4,1,1,0,0,0.0000
0,3,0,0,0,0.0100
2,0,1,0,0,0.0000
0,2,2,1,0,0.0000
2,3,0,0,0,0.0200
2,1,0,0,0,0.0000
10,1,0,0,0,0.0000
1,1,1,0,0,0.0000
1,3,1,1,0,0.1100
4,3,1,1,0,0.1400
0,3,2,2,0,0.0000
6,1,2,1,0,0.0000
8,0,2,0,1,0.0000
0,2,0,0,0,0.0000
4,0,1,0,0,0.0000
10,1,1,1,0,0.0000
2,1,1,1,0,0.0000
1,0,1,0,0,0.0000
4,1,0,0,0,0.0000
1,1,2,0,0,0.0000
6,2,0,0,0,0.0000
2,1,2,1,0,0.0000
0,1,2,1,0,0.0000
2,3,0,0,0,0.0000
7,1,2,1,0,0.0000
2,2,1,0,0,0.0000
10,2,1,0,0,0.0700
0,1,2,1,0,0.0000
1,0,2,0,1,0.0000
5,1,2,0,0,0.0000
10,2,1,1,1,0.6800
5,1,0,0,0,0.0000
0,1,2,0,0,0.0000
0,2,1,1,0,0.0000
10,2,0,0,0,0.0200
8,0,1,0,0,0.0000
3,2,2,1,0,0.0800
2,2,2,1,0,0.0000
1,2,0,0,0,0.0000
13,1,0,0,0,0.0000
2,0,1,0,0,0.0000
3,1,1,0,0,0.0000
10,1,2,1,0,0.0200
0,2,1,0,0,0.0000
14,0,0,0,0,0.0000
6,0,0,0,0,0.0000
6,1,1,0,0,0.0000
12,2,1,0,0,0.0900
0,1,1,0,0,0.0000
9,1,1,1,0,0.2600
10,3,0,0,0,0.4000
8,1,2,1,1,0.0000
0,1,2,1,1,0.0000
10,0,2,0,1,0.0000
0,2,2,1,1,0.0000
0,2,2,1,1,0.0000
8,2,3,2,1,0.2300
12,1,0,0,0,0.0000
9,3,2,1,0,0.9000
6,1,0,0,0,0.0000
4,2,2,1,0,0.0100
10,1,2,0,0,0.0100
2,2,2,1,0,0.0100
6,1,1,0,0,0.0000
2,2,3,1,0,0.0400
0,2,3,1,0,0.0100
2,2,0,0,0,0.0000
0,1,1,1,0,0.0000
2,1,3,1,1,0.0000
10,1,0,0,0,0.0000
14,1,0,0,0,0.0000
0,2,3,1,1,0.0100
8,0,2,0,0,0.0000
1,2,1,1,0,0.0000
0,0,3,0,0,0.0000
4,3,0,0,0,0.0200
4,2,1,1,0,0.0100
9,0,2,0,1,0.0000
0,2,1,0,0,0.0000
0,2,1,1,0,0.0000
8,3,1,1,0,0.2200
2,1,1,0,0,0.0000
2,1,1,1,0,0.0000
10,1,1,1,0,0.0400
2,3,1,1,0,0.0000
4,0,2,0,1,0.0000
8,2,1,0,0,0.0200
0,1,2,1,0,0.0000
9,1,3,1,0,0.0400
12,4,0,0,0,0.9900
3,0,1,0,0,0.0000
10,2,1,0,0,0.3800
0,0,3,0,1,0.0000
0,2,2,1,0,0.0000
0,2,1,0,1,0.0000
3,3,0,0,0,0.1100
5,0,0,0,0,0.0000
5,2,2,1,0,0.2500
8,3,0,0,0,0.0900
0,2,1,1,0,0.0000
0,1,2,1,0,0.0000
0,1,2,1,0,0.0000
1,0,4,0,1,0.0000
8,1,1,0,1,0.0000
3,1,1,0,0,0.0000
9,2,2,1,0,0.6400
5,1,1,0,1,0.0000
8,2,2,1,0,0.0100
2,3,1,1,0,0.0400
14,1,1,1,1,1.0000
0,2,1,1,1,0.0000
1,1,3,1,0,0.0000
4,1,3,1,0,0.0000
9,2,1,0,0,0.0200
7,1,2,1,0,0.3300
8,2,3,1,0,0.0200
13,1,0,0,0,0.0000
0,1,1,0,0,0.0000
14,2,0,0,0,0.7900
13,2,2,1,0,0.4700
5,2,1,1,0,0.3800
0,3,1,1,0,0.0000
3,0,2,0,0,0.0000
4,2,2,1,0,0.0000
0,3,0,0,0,0.0000
14,1,1,0,1,1.0000
4,0,1,0,0,0.0000
0,1,2,0,2,0.0000
0,2,2,1,1,0.0000
1,1,2,0,1,0.0000
2,2,1,1,1,0.0000
8,1,1,0,0,0.0000
6,2,0,0,0,0.1200
0,1,2,0,0,0.0000
7,2,1,1,0,0.1900
4,0,2,0,1,0.0000
2,2,0,0,0,0.0000
0,1,1,0,0,0.0000
0,1,2,0,0,0.0000
2,1,2,0,0,0.0000
8,2,1,1,1,0.0600
0,0,2,0,1,0.0000
1,1,3,1,1,0.0000
5,2,1,0,0,0.0000
2,4,0,0,0,0.3000
10,2,2,1,0,0.5000
2,1,2,1,0,0.0000
3,1,1,0,0,0.0000
5,2,2,2,0,0.5200
0,1,0,0,0,0.0000
14,2,0,0,0,0.0000
4,3,1,1,0,0.1500
0,1,1,1,1,0.0000
1,2,1,1,0,0.0000
9,0,2,0,1,0.0000
8,1,2,1,0,0.0000
0,1,1,0,1,0.0000
2,1,0,0,0,0.0000
11,1,1,0,0,0.0000
1,1,0,0,0,0.0000
2,1,1,0,1,0.0000
8,2,0,0,0,0.0000
9,1,2,1,0,0.0200
0,1,0,0,0,0.0000
4,1,1,0,0,0.0000
4,0,1,0,0,0.0000
8,0,2,0,1,0.0000
11,1,1,0,0,0.0100
2,0,2,0,0,0.0000
0,1,2,0,1,0.0000
4,1,1,0,1,0.0000
14,1,1,0,0,0.1200
1,1,0,0,0,0.0000
8,1,1,0,0,0.0000
1,0,1,0,1,0.0000
0,2,2,1,0,0.0000
5,2,1,0,0,0.1300
4,1,0,0,0,0.0000
7,1,0,0,0,0.0000
2,1,2,0,1,0.0000
0,1,1,0,0,0.0000
3,0,2,0,1,0.0000
8,1,4,1,0,0.0000
5,0,1,0,0,0.0000
2,3,0,0,0,0.0000
2,0,2,0,1,0.0000
0,1,1,0,1,0.0000
1,2,2,1,0,0.0000
1,2,0,0,0,0.0000
10,0,1,0,0,0.0000
2,3,0,0,0,0.0100
3,1,0,0,0,0.0000
0,1,2,1,0,0.0000
3,0,1,0,0,0.0000
0,0,1,0,0,0.0000
1,2,1,1,0,0.0000
3,1,4,1,0,0.0000
8,2,1,1,0,0.0000
2,1,0,0,0,0.0000
9,1,1,0,1,0.0100
2,3,0,0,0,0.0200
4,1,1,0,0,0.0000
5,3,0,0,0,0.1500
4,0,2,0,1,0.0000
8,0,2,0,1,0.0000
9,1,3,0,0,0.0000
8,1,2,0,0,0.0000
0,2,1,1,0,0.0000
12,1,2,0,0,0.0400
1,1,3,1,0,0.0000
7,1,1,0,0,0.0100
0,2,2,1,0,0.0000
10,1,0,0,0,0.0000
8,2,1,0,0,0.0000
1,1,2,1,0,0.0000
5,0,0,0,0,0.0000
5,0,1,0,0,0.0000
9,1,1,1,0,0.0000
5,1,2,1,1,0.0000
6,1,1,0,0,0.0100
2,0,2,0,0,0.0000
8,2,0,0,0,0.0000
2,2,1,0,0,0.0000
0,2,0,0,0,0.0000
10,2,1,0,0,0.0300
6,1,2,1,0,0.0000
8,1,1,0,0,0.0000
6,1,2,1,0,0.0000
1,1,2,1,1,0.0000
12,2,1,1,0,0.1000
3,2,1,0,1,0.0200
9,2,0,0,0,0.0100
0,2,2,2,0,0.0000
5,2,1,1,0,0.0100
2,0,3,0,1,0.0000
14,0,2,0,0,0.0000
7,2,2,1,1,0.6900
5,0,1,0,0,0.0000
0,2,2,1,0,0.0000
1,1,3,1,0,0.0000
0,2,1,0,0,0.0000
0,0,1,0,1,0.0000
6,1,2,1,0,0.0500
3,1,1,0,0,0.0000
0,2,0,0,0,0.0000
5,2,0,0,0,0.0100
1,1,1,1,0,0.0000
6,2,1,0,0,0.0800
7,2,0,0,0,0.0000
13,1,1,0,0,0.0000
10,2,0,0,0,0.0000
5,2,0,0,0,0.1200
2,2,1,1,0,0.0000
0,1,1,0,0,0.0000
0,1,2,1,1,0.0000
4,2,1,0,0,0.0000
0,1,3,1,1,0.0000
11,2,0,0,0,0.3100
0,0,2,0,1,0.0000
5,1,1,0,0,0.0000
8,0,0,0,0,0.0000
10,3,0,0,0,0.4200
3,1,1,1,0,0.0000
0,2,1,1,1,0.0000
4,1,1,0,1,0.0000
8,2,1,1,0,0.0000
8,1,3,1,0,0.0000
6,1,1,0,0,0.0000
1,0,2,0,0,0.0000
14,0,0,0,0,0.0000
3,2,1,0,0,0.2000
4,1,2,1,1,0.0200
4,1,2,0,0,0.0000
0,1,2,1,0,0.0000
0,2,0,0,0,0.0000
8,1,2,1,0,0.0000
1,3,0,0,0,0.0000
11,1,1,0,0,0.0000
5,2,1,1,1,0.2900
10,0,2,0,0,0.0000
2,0,0,0,0,0.0000
2,0,1,0,0,0.0000
2,1,2,1,0,0.0000
1,2,2,2,0,0.0000
0,3,0,0,0,0.0000
0,2,0,0,0,0.0000
9,1,2,0,1,0.1100
8,1,1,0,0,0.0000
14,0,0,0,0,0.0000
5,1,1,1,0,0.0100
2,1,0,0,0,0.0000
4,1,1,0,0,0.0000
2,2,0,0,0,0.0000
12,1,0,0,0,0.0000
3,1,3,1,1,0.0200
0,1,1,0,0,0.0000
11,2,1,0,0,0.1700
0,1,1,0,1,0.0000
10,1,1,0,1,0.0300
0,1,0,0,0,0.0000
1,2,2,1,1,0.0200
6,1,4,1,0,0.0000
8,2,2,1,0,0.0100
8,3,2,1,0,0.2700
2,2,2,1,0,0.0000
10,0,0,0,0,0.0000
8,1,2,1,2,0.0000
4,2,2,1,1,0.0000
8,1,1,1,0,0.0000
4,1,3,0,0,0.0000
10,1,1,0,0,0.0000
12,3,1,1,0,1.0000
5,2,1,1,0,0.2400
0,0,2,0,0,0.0000
4,2,1,1,0,0.0000
8,2,2,1,1,0.0800
0,2,1,1,1,0.0000
1,1,0,0,0,0.0000
0,2,1,0,0,0.0000
8,0,2,0,0,0.0000
12,2,0,0,0,0.0200
0,2,0,0,0,0.0000
5,1,0,0,0,0.0000
4,3,0,0,0,0.0000
5,1,0,0,0,0.0000
5,1,2,1,0,0.0500
4,1,3,1,0,0.0000
0,1,1,1,1,0.0000
6,1,1,0,0,0.0000
1,2,1,1,0,0.0000
0,3,2,2,0,0.1500
6,1,1,0,1,0.0000
5,2,2,1,0,0.1600
13,1,0,0,0,0.0000
4,1,1,0,0,0.0000
8,1,1,0,0,0.0000
0,2,3,1,1,0.0000
8,2,1,0,0,0.0100
2,1,0,0,0,0.0000
0,3,0,0,0,0.0100
13,1,1,1,0,0.0000
0,1,2,1,0,0.0000
1,0,2,0,1,0.0000
7,2,1,1,0,0.1300
2,1,0,0,0,0.0000
5,1,1,1,0,0.0000
1,1,2,1,1,0.0000
3,2,1,0,0,0.0200
4,1,1,0,1,0.0000
1,0,1,0,0,0.0000
5,2,0,0,0,0.0000
4,1,2,1,0,0.0000
0,2,1,1,0,0.0000
2,0,3,0,0,0.0000
11,0,2,0,0,0.0000
4,2,2,1,1,0.0000
1,0,1,0,0,0.0000
4,2,0,0,0,0.0000
1,2,3,2,0,0.0500
14,1,2,0,0,0.0100
1,1,1,0,0,0.0000
2,1,1,1,0,0.0000
1,0,0,0,0,0.0000
2,0,2,0,2,0.0000
2,1,1,0,0,0.0000
1,0,2,0,0,0.0000
2,1,2,0,0,0.0000
6,1,0,0,0,0.0000
4,1,1,0,1,0.0000
2,2,1,1,0,0.0000
3,1,0,0,0,0.0000
13,1,0,0,0,0.0000
4,2,1,0,0,0.0000
10,2,1,0,1,0.5700
0,2,0,0,0,0.0000
0,1,2,0,0,0.0000
4,0,2,0,1,0.0000
14,0,0,0,0,0.0000
6,1,1,1,0,0.0000
0,1,4,1,0,0.0000
9,2,2,1,0,0.4400
0,2,0,0,0,0.0000
7,1,1,1,0,0.0000
4,1,3,0,1,0.0000
2,2,1,0,1,0.0000
8,1,1,0,0,0.0000
14,1,1,0,0,0.0000
12,2,0,0,0,0.0300
1,0,2,0,1,0.0000
5,2,1,1,0,0.0100
2,1,3,1,0,0.0000
5,0,2,0,0,0.0000
4,0,3,0,1,0.0000
0,1,1,0,1,0.0000
2,2,3,2,1,0.0200
8,2,2,2,0,0.0400
4,3,2,1,0,0.1400
3,1,1,1,0,0.0000
0,1,1,0,1,0.0000
3,0,2,0,1,0.0000
4,0,0,0,0,0.0000
10,1,0,0,0,0.0000
0,1,2,0,0,0.0000
8,0,3,0,1,0.0000
4,0,2,0,1,0.0000
9,0,2,0,0,0.0000
1,0,1,0,1,0.0000
1,2,2,2,0,0.0000
1,1,2,1,1,0.0000
3,3,0,0,0,0.0800
9,1,0,0,0,0.0000
10,1,0,0,0,0.2100
1,1,2,1,0,0.0000
0,1,2,1,1,0.0000
2,2,1,0,1,0.0000
2,1,1,0,0,0.0000
2,3,1,0,0,0.0000
4,3,1,1,0,0.0900
4,0,1,0,0,0.0000
1,2,0,0,0,0.0000
4,1,1,0,0,0.0000
1,1,2,1,0,0.0000
9,2,1,0,0,0.0800
1,2,2,1,0,0.0000
0,2,1,1,0,0.0000
0,2,2,1,1,0.0000
3,1,1,0,0,0.0000
8,1,0,0,0,0.0000
5,1,0,0,0,0.0000
8,1,2,1,0,0.0000
15,1,0,0,0,0.2400
4,1,1,0,0,0.0000
4,2,1,1,0,0.0000
2,0,1,0,1,0.0000
1,2,1,1,0,0.0000
12,2,2,1,1,0.6800
9,3,0,0,0,0.3700
3,2,1,0,0,0.0500
6,1,3,1,1,0.0500
0,2,3,2,0,0.0100
6,1,1,1,1,0.0300
0,2,2,0,1,0.0000
6,1,1,0,0,0.0000
4,0,1,0,0,0.0000
8,1,1,0,0,0.0000
0,1,2,0,0,0.0000
0,0,1,0,0,0.0000
8,2,1,0,0,0.0000
4,1,1,0,0,0.0000
1,1,2,0,0,0.0000
14,2,2,1,0,0.6300
1,1,1,1,0,0.0000
2,1,2,0,0,0.0000
0,1,1,0,0,0.0000
9,0,2,0,0,0.0000
8,2,0,0,0,0.0000
0,0,3,0,1,0.0000
9,1,1,0,0,0.0700
4,2,0,0,0,0.0000
8,1,1,0,0,0.0000
0,2,0,0,0,0.0000
0,3,1,1,1,0.0000
0,1,1,1,1,0.0000
1,1,0,0,0,0.0000
13,0,3,0,0,0.0500
5,2,1,0,0,0.0300
1,2,1,1,0,0.0000
1,0,1,0,1,0.0000
8,1,1,0,1,0.0000
1,1,2,0,0,0.0000
0,2,1,0,1,0.0000
5,2,0,0,0,0.0000
4,1,2,0,0,0.0000
10,1,0,0,0,0.0000
1,1,2,0,0,0.0000
0,1,1,0,0,0.0000
5,2,1,0,0,0.0200
10,1,1,0,0,0.0000
11,2,0,0,0,0.0300
0,2,3,1,0,0.0000
9,1,0,0,0,0.0100
5,1,2,0,0,0.0000
4,0,2,0,0,0.0000
0,1,1,1,1,0.0000
2,1,3,1,0,0.0000
0,1,0,0,0,0.0000
2,1,0,0,0,0.0000
8,1,1,1,0,0.0000
13,1,3,0,0,0.1200
2,4,1,1,0,0.6300
4,0,1,0,0,0.0000
1,1,2,0,0,0.0000
9,1,1,1,0,0.0000
3,1,2,1,0,0.0000
2,2,1,0,0,0.0000
8,0,2,0,0,0.0000
0,1,1,0,0,0.0000
5,1,2,0,0,0.0000
14,1,0,0,0,0.0000
5,0,1,0,0,0.0000
0,2,2,0,1,0.0000
0,0,1,0,1,0.0000
2,0,3,0,1,0.0000
8,1,1,0,1,0.0000
